+ (1)  软件版本信息
-      软件版本 = " version:2.3.0725 "
-      版权声明 = " 武汉迈普时空导航科技有限公司@CopyRight 2011-2018 "

+ (2)  数据路径
-      工程路径 = " E:/NavData/IntegratedNavData/20200703wnlbs/5/5.ini "
-      数据(惯导) = " E:/NavData/IntegratedNavData/20200703wnlbs/Com18_0703143107_around_wnlbs.bin "
-      数据(流动) = " E:/NavData/IntegratedNavData/20200703wnlbs/5/GNSS/5.pos "
-      数据(结果) = " E:/NavData/IntegratedNavData/20200703wnlbs/5/Loose "

+ (3)  重要处理参数
-      处理模式 = " 松组合 "
-      惯导仪器型号 = "  "
-      杆臂安装信息 = " -0.700,-0.250,-0.700 "杆臂量取至L1相位中心
-      目标杆臂信息 = " -0.700,-0.250,-0.700 "
-      基准站的坐标 = "   30 29 17.598715, 114 33 26.740074, 72.2410(m),  0.0000(m),GSL1-2020_07_03 "

+ (4)  时间信息
-      时间(导出) = " 2020/07/13 15:03:36 "
-      时间(数据) = " 2020/07/03 06:31:46 ~ 2020/07/03 07:21:06 "
-      时间(处理) = " 2020/07/03 06:32:33 ~ 2020/07/03 07:21:06 "

+ (5)  结果描述
-      平面投影信息 = 3度带投影,带号38,中央经线114,投影类型:高斯投影

+ (6)  文本输出信息
-      GPSTime      = GPS周内秒                         
457687.000    30.4852112382   114.5635323187     23.897 
457688.000    30.4852112355   114.5635323160     23.898 
457689.000    30.4852112342   114.5635323214     23.899 
457690.000    30.4852112348   114.5635323215     23.898 
457691.000    30.4852112362   114.5635323251     23.898 
457692.000    30.4852112306   114.5635323303     23.896 
457693.000    30.4852112252   114.5635323340     23.895 
457694.000    30.4852112240   114.5635323345     23.895 
457695.000    30.4852112300   114.5635323385     23.897 
457696.000    30.4852112366   114.5635323382     23.898 
457697.000    30.4852112295   114.5635323359     23.896 
457698.000    30.4852112294   114.5635323402     23.896 
457699.000    30.4852112247   114.5635323439     23.896 
457700.000    30.4852112321   114.5635323455     23.896 
457701.000    30.4852112312   114.5635323437     23.896 
457702.000    30.4852112417   114.5635323305     23.895 
457703.000    30.4852112379   114.5635323336     23.894 
457704.000    30.4852112387   114.5635323347     23.895 
457705.000    30.4852112329   114.5635323327     23.896 
457706.000    30.4852112347   114.5635323394     23.896 
457707.000    30.4852112488   114.5635323463     23.896 
457708.000    30.4852112338   114.5635322852     23.898 
457709.000    30.4852112351   114.5635322899     23.898 
457710.000    30.4852112344   114.5635322840     23.899 
457711.000    30.4852112295   114.5635322801     23.901 
457712.000    30.4852112335   114.5635322740     23.902 
457713.000    30.4852112320   114.5635322842     23.902 
457714.000    30.4852112261   114.5635322842     23.900 
457715.000    30.4852112259   114.5635322835     23.896 
457716.000    30.4852112221   114.5635322823     23.895 
457717.000    30.4852112237   114.5635322829     23.895 
457718.000    30.4852112225   114.5635322734     23.898 
457719.000    30.4852112225   114.5635322703     23.900 
457720.000    30.4852112235   114.5635322743     23.901 
457721.000    30.4852112183   114.5635322745     23.900 
457722.000    30.4852112230   114.5635322852     23.900 
457723.000    30.4852112330   114.5635322866     23.900 
457724.000    30.4852112263   114.5635322854     23.898 
457725.000    30.4852112248   114.5635322802     23.898 
457726.000    30.4852112285   114.5635322767     23.898 
457727.000    30.4852112341   114.5635322844     23.898 
457728.000    30.4852112321   114.5635322874     23.896 
457729.000    30.4852112209   114.5635322799     23.898 
457730.000    30.4852112175   114.5635322862     23.899 
457731.000    30.4852112289   114.5635322864     23.899 
457732.000    30.4852112388   114.5635322778     23.897 
457733.000    30.4852112237   114.5635322913     23.892 
457734.000    30.4852112332   114.5635322808     23.893 
457735.000    30.4852112376   114.5635322767     23.894 
457736.000    30.4852112254   114.5635322756     23.895 
457737.000    30.4852112341   114.5635322741     23.896 
457738.000    30.4852112325   114.5635322768     23.898 
457739.000    30.4852112294   114.5635322769     23.900 
457740.000    30.4852112289   114.5635322786     23.901 
457741.000    30.4852112301   114.5635322811     23.900 
457742.000    30.4852112283   114.5635322731     23.897 
457743.000    30.4852112239   114.5635322767     23.899 
457744.000    30.4852112269   114.5635322839     23.899 
457745.000    30.4852112232   114.5635322717     23.900 
457746.000    30.4852112185   114.5635322839     23.899 
457747.000    30.4852112137   114.5635322706     23.900 
457748.000    30.4852112163   114.5635322618     23.901 
457749.000    30.4852112161   114.5635322559     23.904 
457750.000    30.4852112223   114.5635322565     23.904 
457751.000    30.4852112216   114.5635322508     23.902 
457752.000    30.4852112290   114.5635322480     23.899 
457753.000    30.4852112382   114.5635322721     23.896 
457754.000    30.4852112086   114.5635323722     23.901 
457755.000    30.4852111986   114.5635323752     23.901 
457756.000    30.4852111916   114.5635323753     23.897 
457757.000    30.4852111895   114.5635323846     23.895 
457758.000    30.4852111752   114.5635323786     23.895 
457759.000    30.4852111762   114.5635323623     23.896 
457760.000    30.4852111886   114.5635323682     23.898 
457761.000    30.4852111854   114.5635323723     23.901 
457762.000    30.4852111821   114.5635323723     23.903 
457763.000    30.4852111823   114.5635323701     23.903 
457764.000    30.4852111812   114.5635323716     23.902 
457765.000    30.4852111787   114.5635323694     23.902 
457766.000    30.4852111743   114.5635323771     23.902 
457767.000    30.4852111726   114.5635323696     23.901 
457768.000    30.4852111788   114.5635323643     23.902 
457769.000    30.4852111752   114.5635323658     23.903 
457770.000    30.4852111749   114.5635323743     23.904 
457771.000    30.4852111720   114.5635323739     23.904 
457772.000    30.4852111798   114.5635323755     23.903 
457773.000    30.4852111813   114.5635323716     23.901 
457774.000    30.4852111816   114.5635323724     23.899 
457775.000    30.4852111814   114.5635323715     23.900 
457776.000    30.4852111767   114.5635323702     23.900 
457777.000    30.4852111771   114.5635323698     23.899 
457778.000    30.4852111729   114.5635323662     23.900 
457779.000    30.4852111730   114.5635323577     23.901 
457780.000    30.4852111797   114.5635323608     23.902 
457781.000    30.4852111831   114.5635323486     23.902 
457782.000    30.4852111816   114.5635323507     23.902 
457783.000    30.4852111825   114.5635323541     23.902 
457784.000    30.4852111790   114.5635323574     23.903 
457785.000    30.4852111663   114.5635323613     23.903 
457786.000    30.4852111660   114.5635323618     23.903 
457787.000    30.4852111695   114.5635323565     23.905 
457788.000    30.4852111758   114.5635323605     23.905 
457789.000    30.4852111817   114.5635323581     23.904 
457790.000    30.4852111750   114.5635323521     23.903 
457791.000    30.4852111736   114.5635323586     23.902 
457792.000    30.4852111851   114.5635323622     23.901 
457793.000    30.4852111925   114.5635323638     23.902 
457794.000    30.4852111846   114.5635323516     23.902 
457795.000    30.4852111800   114.5635323534     23.903 
457796.000    30.4852111763   114.5635323548     23.905 
457797.000    30.4852111659   114.5635323552     23.906 
457798.000    30.4852111670   114.5635323513     23.906 
457799.000    30.4852111694   114.5635323459     23.905 
457800.000    30.4852111769   114.5635323586     23.902 
457801.000    30.4852111863   114.5635323553     23.902 
457802.000    30.4852111839   114.5635323542     23.902 
457803.000    30.4852111790   114.5635323536     23.904 
457804.000    30.4852111816   114.5635323502     23.905 
457805.000    30.4852111789   114.5635323482     23.905 
457806.000    30.4852111787   114.5635323536     23.903 
457807.000    30.4852111765   114.5635323640     23.901 
457808.000    30.4852111748   114.5635323685     23.902 
457809.000    30.4852111715   114.5635323556     23.903 
457810.000    30.4852111720   114.5635323519     23.902 
457811.000    30.4852111701   114.5635323651     23.901 
457812.000    30.4852111775   114.5635323656     23.901 
457813.000    30.4852111800   114.5635323641     23.902 
457814.000    30.4852111724   114.5635323660     23.903 
457815.000    30.4852111743   114.5635323621     23.903 
457816.000    30.4852112528   114.5635323364     23.897 
457817.000    30.4852112341   114.5635323308     23.900 
457818.000    30.4852112412   114.5635323363     23.900 
457819.000    30.4852112491   114.5635323372     23.900 
457820.000    30.4852112460   114.5635323471     23.899 
457821.000    30.4852112500   114.5635323314     23.899 
457822.000    30.4852112534   114.5635323380     23.899 
457823.000    30.4852112573   114.5635323404     23.899 
457824.000    30.4852112547   114.5635323475     23.898 
457825.000    30.4852112579   114.5635323509     23.897 
457826.000    30.4852112295   114.5635322881     23.902 
457827.000    30.4852112207   114.5635322720     23.904 
457828.000    30.4852112223   114.5635322685     23.904 
457829.000    30.4852112271   114.5635322588     23.905 
457830.000    30.4852112309   114.5635322674     23.904 
457831.000    30.4852112348   114.5635322705     23.901 
457832.000    30.4852112284   114.5635322776     23.899 
457833.000    30.4852112338   114.5635322674     23.899 
457834.000    30.4852112243   114.5635322765     23.901 
457835.000    30.4852112078   114.5635322706     23.904 
457836.000    30.4852112092   114.5635322678     23.904 
457837.000    30.4852112164   114.5635322731     23.904 
457838.000    30.4852112140   114.5635322702     23.905 
457839.000    30.4852112154   114.5635322722     23.906 
457840.000    30.4852112195   114.5635322725     23.905 
457841.000    30.4852112193   114.5635322764     23.904 
457842.000    30.4852112159   114.5635322803     23.901 
457843.000    30.4852112119   114.5635322831     23.899 
457844.000    30.4852112265   114.5635322789     23.899 
457845.000    30.4852112317   114.5635322747     23.901 
457846.000    30.4852112215   114.5635322777     23.903 
457847.000    30.4852112269   114.5635322775     23.906 
457848.000    30.4852112369   114.5635322797     23.907 
457849.000    30.4852112349   114.5635322851     23.907 
457850.000    30.4852112226   114.5635322761     23.906 
457851.000    30.4852112144   114.5635322800     23.905 
457852.000    30.4852112090   114.5635322718     23.906 
457853.000    30.4852112179   114.5635322602     23.905 
457854.000    30.4852112225   114.5635322597     23.905 
457855.000    30.4852112206   114.5635322576     23.905 
457856.000    30.4852112118   114.5635322568     23.904 
457857.000    30.4852112046   114.5635322728     23.904 
457858.000    30.4852111998   114.5635322768     23.906 
457859.000    30.4852112127   114.5635322670     23.907 
457860.000    30.4852112255   114.5635322649     23.907 
457861.000    30.4852112210   114.5635322728     23.906 
457862.000    30.4852112169   114.5635322639     23.904 
457863.000    30.4852112247   114.5635322660     23.903 
457864.000    30.4852112271   114.5635322678     23.904 
457865.000    30.4852112277   114.5635322619     23.906 
457866.000    30.4852112344   114.5635322603     23.907 
457867.000    30.4852112339   114.5635322622     23.905 
457868.000    30.4852112262   114.5635322611     23.904 
457869.000    30.4852112151   114.5635322574     23.903 
457870.000    30.4852112144   114.5635322660     23.903 
457871.000    30.4852112134   114.5635322638     23.905 
457872.000    30.4852112115   114.5635322682     23.906 
457873.000    30.4852112114   114.5635322671     23.905 
457874.000    30.4852112142   114.5635322564     23.905 
457875.000    30.4852112126   114.5635322567     23.906 
457876.000    30.4852112077   114.5635322623     23.909 
457877.000    30.4852112097   114.5635322618     23.910 
457878.000    30.4852112022   114.5635322581     23.910 
457879.000    30.4852112006   114.5635322696     23.908 
457880.000    30.4852112204   114.5635323234     23.902 
457881.000    30.4852112373   114.5635323200     23.902 
457882.000    30.4852112441   114.5635323088     23.903 
457883.000    30.4852112432   114.5635323209     23.903 
457884.000    30.4852112367   114.5635323273     23.903 
457885.000    30.4852112311   114.5635323271     23.902 
457886.000    30.4852112351   114.5635323266     23.902 
457887.000    30.4852112396   114.5635323259     23.901 
457888.000    30.4852112335   114.5635323275     23.900 
457889.000    30.4852112398   114.5635323250     23.897 
457890.000    30.4852112356   114.5635323230     23.897 
457891.000    30.4852112283   114.5635323139     23.897 
457892.000    30.4852112263   114.5635323162     23.898 
457893.000    30.4852112282   114.5635323248     23.899 
457894.000    30.4852112247   114.5635323205     23.899 
457895.000    30.4852112243   114.5635323244     23.899 
457896.000    30.4852112210   114.5635323277     23.899 
457897.000    30.4852112222   114.5635323186     23.901 
457898.000    30.4852112267   114.5635323143     23.902 
457899.000    30.4852112216   114.5635323155     23.901 
457900.000    30.4852112263   114.5635323076     23.900 
457901.000    30.4852112269   114.5635323126     23.900 
457902.000    30.4852112251   114.5635323149     23.900 
457903.000    30.4852112227   114.5635323087     23.900 
457904.000    30.4852112269   114.5635323014     23.899 
457905.000    30.4852112344   114.5635323122     23.898 
457906.000    30.4852112341   114.5635323146     23.898 
457907.000    30.4852112374   114.5635323121     23.898 
457908.000    30.4852112247   114.5635323148     23.899 
457909.000    30.4852112196   114.5635323206     23.901 
457910.000    30.4852112172   114.5635323218     23.901 
457911.000    30.4852112215   114.5635323220     23.901 
457912.000    30.4852112183   114.5635323177     23.903 
457913.000    30.4852112113   114.5635323166     23.905 
457914.000    30.4852112077   114.5635323130     23.907 
457915.000    30.4852112115   114.5635323072     23.906 
457916.000    30.4852112112   114.5635323083     23.905 
457917.000    30.4852112063   114.5635323183     23.905 
457918.000    30.4852112071   114.5635323160     23.906 
457919.000    30.4852112094   114.5635323148     23.906 
457920.000    30.4852112099   114.5635323090     23.904 
457921.000    30.4852112096   114.5635323031     23.903 
457922.000    30.4852112083   114.5635323068     23.902 
457923.000    30.4852112039   114.5635323128     23.902 
457924.000    30.4852112057   114.5635323166     23.904 
457925.000    30.4852112135   114.5635323114     23.906 
457926.000    30.4852112171   114.5635323060     23.907 
457927.000    30.4852112195   114.5635323162     23.907 
457928.000    30.4852112206   114.5635323161     23.907 
457929.000    30.4852112208   114.5635323204     23.907 
457930.000    30.4852112284   114.5635323212     23.906 
457931.000    30.4852112366   114.5635323102     23.904 
457932.000    30.4852112307   114.5635323019     23.905 
457933.000    30.4852112254   114.5635323064     23.906 
457934.000    30.4852112291   114.5635323022     23.908 
457935.000    30.4852112281   114.5635323016     23.909 
457936.000    30.4852112312   114.5635323022     23.908 
457937.000    30.4852112259   114.5635322953     23.907 
457938.000    30.4852112157   114.5635322966     23.905 
457939.000    30.4852112208   114.5635322910     23.904 
457940.000    30.4852112249   114.5635322966     23.903 
457941.000    30.4852112267   114.5635323081     23.903 
457942.000    30.4852112287   114.5635323109     23.906 
457943.000    30.4852112182   114.5635323133     23.907 
457944.000    30.4852112265   114.5635323143     23.907 
457945.000    30.4852112294   114.5635323112     23.909 
457946.000    30.4852112269   114.5635323146     23.910 
457947.000    30.4852112333   114.5635323123     23.912 
457948.000    30.4852112368   114.5635323045     23.911 
457949.000    30.4852112411   114.5635322999     23.910 
457950.000    30.4852112343   114.5635323124     23.908 
457951.000    30.4852112304   114.5635323133     23.909 
457952.000    30.4852112323   114.5635323148     23.908 
457953.000    30.4852112381   114.5635323268     23.907 
457954.000    30.4852112382   114.5635323284     23.908 
457955.000    30.4852112368   114.5635323192     23.906 
457956.000    30.4852112347   114.5635323210     23.905 
457957.000    30.4852112355   114.5635323215     23.905 
457958.000    30.4852112343   114.5635323201     23.907 
457959.000    30.4852112348   114.5635323208     23.907 
457960.000    30.4852112426   114.5635323099     23.907 
457961.000    30.4852112448   114.5635322962     23.906 
457962.000    30.4852112343   114.5635322971     23.906 
457963.000    30.4852112353   114.5635323037     23.906 
457964.000    30.4852112416   114.5635323035     23.908 
457965.000    30.4852112436   114.5635323070     23.908 
457966.000    30.4852112363   114.5635323207     23.907 
457967.000    30.4852112396   114.5635323198     23.906 
457968.000    30.4852112428   114.5635323146     23.905 
457969.000    30.4852112453   114.5635323128     23.905 
457970.000    30.4852112461   114.5635323096     23.904 
457971.000    30.4852112381   114.5635323171     23.904 
457972.000    30.4852112316   114.5635323245     23.905 
457973.000    30.4852112404   114.5635323144     23.906 
457974.000    30.4852112371   114.5635323089     23.906 
457975.000    30.4852112382   114.5635323182     23.905 
457976.000    30.4852112415   114.5635323217     23.906 
457977.000    30.4852112465   114.5635323169     23.908 
457978.000    30.4852112482   114.5635323126     23.908 
457979.000    30.4852112458   114.5635323054     23.908 
457980.000    30.4852112389   114.5635323111     23.907 
457981.000    30.4852112334   114.5635323117     23.908 
457982.000    30.4852112287   114.5635323104     23.907 
457983.000    30.4852112226   114.5635322982     23.907 
457984.000    30.4852112289   114.5635322902     23.906 
457985.000    30.4852112287   114.5635323032     23.905 
457986.000    30.4852112319   114.5635323165     23.904 
457987.000    30.4852112430   114.5635323143     23.904 
457988.000    30.4852112393   114.5635323206     23.904 
457989.000    30.4852112370   114.5635323219     23.905 
457990.000    30.4852112449   114.5635323157     23.905 
457991.000    30.4852112416   114.5635323167     23.905 
457992.000    30.4852112461   114.5635323244     23.904 
457993.000    30.4852112554   114.5635323163     23.904 
457994.000    30.4852112510   114.5635323134     23.903 
457995.000    30.4852112532   114.5635323285     23.904 
457996.000    30.4852112481   114.5635323149     23.905 
457997.000    30.4852112471   114.5635323163     23.906 
457998.000    30.4852112457   114.5635323238     23.906 
457999.000    30.4852112461   114.5635323200     23.907 
458000.000    30.4852112454   114.5635323232     23.906 
458001.000    30.4852112396   114.5635323236     23.907 
458002.000    30.4852112447   114.5635323237     23.907 
458003.000    30.4852112475   114.5635323178     23.907 
458004.000    30.4852112458   114.5635323209     23.906 
458005.000    30.4852112382   114.5635323151     23.906 
458006.000    30.4852112381   114.5635323238     23.907 
458007.000    30.4852112482   114.5635323262     23.908 
458008.000    30.4852112433   114.5635323122     23.910 
458009.000    30.4852112396   114.5635323121     23.912 
458010.000    30.4852112375   114.5635323277     23.910 
458011.000    30.4852112373   114.5635323338     23.909 
458012.000    30.4852112380   114.5635323227     23.907 
458013.000    30.4852112450   114.5635323133     23.904 
458014.000    30.4852112423   114.5635323171     23.903 
458015.000    30.4852112490   114.5635323196     23.901 
458016.000    30.4852112483   114.5635323273     23.901 
458017.000    30.4852112479   114.5635323259     23.903 
458018.000    30.4852112509   114.5635323215     23.904 
458019.000    30.4852112533   114.5635323231     23.906 
458020.000    30.4852112414   114.5635323156     23.906 
458021.000    30.4852112353   114.5635323178     23.906 
458022.000    30.4852112310   114.5635323114     23.906 
458023.000    30.4852112386   114.5635323122     23.905 
458024.000    30.4852112427   114.5635323172     23.905 
458025.000    30.4852112413   114.5635323186     23.906 
458026.000    30.4852112349   114.5635323219     23.908 
458027.000    30.4852112341   114.5635323164     23.908 
458028.000    30.4852112347   114.5635323207     23.907 
458029.000    30.4852112391   114.5635323223     23.905 
458030.000    30.4852112356   114.5635323141     23.904 
458031.000    30.4852112317   114.5635323146     23.903 
458032.000    30.4852112364   114.5635323157     23.903 
458033.000    30.4852112327   114.5635323186     23.903 
458034.000    30.4852112295   114.5635323135     23.904 
458035.000    30.4852112273   114.5635323073     23.902 
458036.000    30.4852112259   114.5635323147     23.901 
458037.000    30.4852112300   114.5635323105     23.901 
458038.000    30.4852112233   114.5635323083     23.900 
458039.000    30.4852112226   114.5635323103     23.899 
458040.000    30.4852112273   114.5635323123     23.901 
458041.000    30.4852112245   114.5635323130     23.901 
458042.000    30.4852112291   114.5635323051     23.900 
458043.000    30.4852112359   114.5635323175     23.900 
458044.000    30.4852112187   114.5635323222     23.902 
458045.000    30.4852112137   114.5635323099     23.904 
458046.000    30.4852112204   114.5635323067     23.905 
458047.000    30.4852112148   114.5635323028     23.905 
458048.000    30.4852112137   114.5635323123     23.906 
458049.000    30.4852112224   114.5635323107     23.906 
458050.000    30.4852112298   114.5635323080     23.905 
458051.000    30.4852112209   114.5635323089     23.903 
458052.000    30.4852112315   114.5635323065     23.903 
458053.000    30.4852112403   114.5635323075     23.902 
458054.000    30.4852112345   114.5635323120     23.901 
458055.000    30.4852112298   114.5635323138     23.901 
458056.000    30.4852112401   114.5635323153     23.900 
458057.000    30.4852112376   114.5635323204     23.900 
458058.000    30.4852112239   114.5635323229     23.901 
458059.000    30.4852112280   114.5635323203     23.903 
458060.000    30.4852112340   114.5635323064     23.903 
458061.000    30.4852112436   114.5635322960     23.902 
458062.000    30.4852112498   114.5635322989     23.900 
458063.000    30.4852112478   114.5635323048     23.898 
458064.000    30.4852112344   114.5635323060     23.897 
458065.000    30.4852112358   114.5635323026     23.897 
458066.000    30.4852112395   114.5635323126     23.897 
458067.000    30.4852112394   114.5635323031     23.897 
458068.000    30.4852112390   114.5635323033     23.897 
458069.000    30.4852112442   114.5635323035     23.897 
458070.000    30.4852112386   114.5635323076     23.897 
458071.000    30.4852112402   114.5635322947     23.897 
458072.000    30.4852112356   114.5635322945     23.898 
458073.000    30.4852112347   114.5635322965     23.900 
458074.000    30.4852112407   114.5635322980     23.900 
458075.000    30.4852112485   114.5635323052     23.900 
458076.000    30.4852112506   114.5635323089     23.900 
458077.000    30.4852112580   114.5635323113     23.900 
458078.000    30.4852112585   114.5635323129     23.900 
458079.000    30.4852112671   114.5635323086     23.900 
458080.000    30.4852112639   114.5635323142     23.898 
458081.000    30.4852112609   114.5635323195     23.898 
458082.000    30.4852112645   114.5635323229     23.899 
458083.000    30.4852112657   114.5635323181     23.900 
458084.000    30.4852112626   114.5635323092     23.901 
458085.000    30.4852112552   114.5635323093     23.902 
458086.000    30.4852112502   114.5635323100     23.903 
458087.000    30.4852112453   114.5635323011     23.905 
458088.000    30.4852112503   114.5635323097     23.907 
458089.000    30.4852112531   114.5635323180     23.908 
458090.000    30.4852112525   114.5635323142     23.906 
458091.000    30.4852112463   114.5635323013     23.905 
458092.000    30.4852112467   114.5635323071     23.905 
458093.000    30.4852112557   114.5635323066     23.904 
458094.000    30.4852112562   114.5635323124     23.903 
458095.000    30.4852112474   114.5635323121     23.903 
458096.000    30.4852112437   114.5635323034     23.904 
458097.000    30.4852112476   114.5635322994     23.905 
458098.000    30.4852112555   114.5635323032     23.906 
458099.000    30.4852112597   114.5635323082     23.906 
458100.000    30.4852112542   114.5635323082     23.907 
458101.000    30.4852112484   114.5635323133     23.907 
458102.000    30.4852112563   114.5635323100     23.906 
458103.000    30.4852112562   114.5635323139     23.906 
458104.000    30.4852112540   114.5635323125     23.907 
458105.000    30.4852112491   114.5635323138     23.907 
458106.000    30.4852112517   114.5635323164     23.907 
458107.000    30.4852112501   114.5635323071     23.906 
458108.000    30.4852112496   114.5635323007     23.906 
458109.000    30.4852112454   114.5635322974     23.906 
458110.000    30.4852112381   114.5635322987     23.904 
458111.000    30.4852112323   114.5635322996     23.904 
458112.000    30.4852112368   114.5635322997     23.903 
458113.000    30.4852112429   114.5635322957     23.902 
458114.000    30.4852112434   114.5635322925     23.901 
458115.000    30.4852112416   114.5635323044     23.902 
458116.000    30.4852112367   114.5635323005     23.904 
458117.000    30.4852112314   114.5635322958     23.907 
458118.000    30.4852112318   114.5635323024     23.909 
458119.000    30.4852112296   114.5635322979     23.908 
458120.000    30.4852112295   114.5635322992     23.908 
458121.000    30.4852112243   114.5635323040     23.908 
458122.000    30.4852112255   114.5635323034     23.907 
458123.000    30.4852112328   114.5635323004     23.906 
458124.000    30.4852112325   114.5635323014     23.907 
458125.000    30.4852112378   114.5635322983     23.907 
458126.000    30.4852112345   114.5635322975     23.906 
458127.000    30.4852112336   114.5635323082     23.905 
458128.000    30.4852112410   114.5635323118     23.904 
458129.000    30.4852112419   114.5635323110     23.903 
458130.000    30.4852112389   114.5635323189     23.902 
458131.000    30.4852112326   114.5635323193     23.902 
458132.000    30.4852112364   114.5635323115     23.903 
458133.000    30.4852112348   114.5635323103     23.902 
458134.000    30.4852112362   114.5635323072     23.902 
458135.000    30.4852112346   114.5635323136     23.904 
458136.000    30.4852112345   114.5635323083     23.904 
458137.000    30.4852112279   114.5635323036     23.904 
458138.000    30.4852112294   114.5635323019     23.905 
458139.000    30.4852112329   114.5635323020     23.904 
458140.000    30.4852112349   114.5635322990     23.901 
458141.000    30.4852112329   114.5635323047     23.898 
458142.000    30.4852112265   114.5635322990     23.898 
458143.000    30.4852112336   114.5635322973     23.899 
458144.000    30.4852112394   114.5635323066     23.899 
458145.000    30.4852112359   114.5635323190     23.898 
458146.000    30.4852112330   114.5635323136     23.900 
458147.000    30.4852112334   114.5635323090     23.900 
458148.000    30.4852112302   114.5635323122     23.900 
458149.000    30.4852112365   114.5635323071     23.900 
458150.000    30.4852112356   114.5635323040     23.902 
458151.000    30.4852112314   114.5635323049     23.903 
458152.000    30.4852112285   114.5635323089     23.903 
458153.000    30.4852112278   114.5635323115     23.904 
458154.000    30.4852112337   114.5635323077     23.904 
458155.000    30.4852112314   114.5635323047     23.903 
458156.000    30.4852112297   114.5635323089     23.903 
458157.000    30.4852112312   114.5635323116     23.901 
458158.000    30.4852112326   114.5635323141     23.900 
458159.000    30.4852112322   114.5635323074     23.898 
458160.000    30.4852112319   114.5635323099     23.898 
458161.000    30.4852112298   114.5635323085     23.900 
458162.000    30.4852112263   114.5635323070     23.904 
458163.000    30.4852112241   114.5635323081     23.904 
458164.000    30.4852112152   114.5635323137     23.901 
458165.000    30.4852112181   114.5635323138     23.900 
458166.000    30.4852112074   114.5635323137     23.902 
458167.000    30.4852112030   114.5635323121     23.904 
458168.000    30.4852112022   114.5635323111     23.905 
458169.000    30.4852111988   114.5635323171     23.903 
458170.000    30.4852112088   114.5635323200     23.903 
458171.000    30.4852112024   114.5635323246     23.902 
458172.000    30.4852112080   114.5635323173     23.902 
458173.000    30.4852112180   114.5635323185     23.902 
458174.000    30.4852112180   114.5635323093     23.903 
458175.000    30.4852112167   114.5635323080     23.903 
458176.000    30.4852112213   114.5635323106     23.902 
458177.000    30.4852112256   114.5635323168     23.900 
458178.000    30.4852112172   114.5635323245     23.901 
458179.000    30.4852112147   114.5635323095     23.902 
458180.000    30.4852112222   114.5635323090     23.905 
458181.000    30.4852112226   114.5635323158     23.905 
458182.000    30.4852112237   114.5635323164     23.905 
458183.000    30.4852112207   114.5635323163     23.903 
458184.000    30.4852112236   114.5635323214     23.903 
458185.000    30.4852112369   114.5635323158     23.903 
458186.000    30.4852112359   114.5635323127     23.903 
458187.000    30.4852112398   114.5635323072     23.903 
458188.000    30.4852112397   114.5635323120     23.904 
458189.000    30.4852112277   114.5635323020     23.905 
458190.000    30.4852112344   114.5635323064     23.905 
458191.000    30.4852112385   114.5635323013     23.905 
458192.000    30.4852112266   114.5635322923     23.903 
458193.000    30.4852112280   114.5635322924     23.903 
458194.000    30.4852112337   114.5635323007     23.904 
458195.000    30.4852112318   114.5635322938     23.904 
458196.000    30.4852112280   114.5635322857     23.903 
458197.000    30.4852112248   114.5635322911     23.902 
458198.000    30.4852112232   114.5635322901     23.902 
458199.000    30.4852112187   114.5635322932     23.902 
458200.000    30.4852112226   114.5635322898     23.901 
458201.000    30.4852112163   114.5635322807     23.900 
458202.000    30.4852112133   114.5635322892     23.902 
458203.000    30.4852112045   114.5635322901     23.903 
458204.000    30.4852112050   114.5635322941     23.902 
458205.000    30.4852112096   114.5635322913     23.903 
458206.000    30.4852112103   114.5635322875     23.905 
458207.000    30.4852111970   114.5635322805     23.904 
458208.000    30.4852112060   114.5635322807     23.903 
458209.000    30.4852111977   114.5635322708     23.903 
458210.000    30.4852111964   114.5635322713     23.905 
458211.000    30.4852111904   114.5635322782     23.906 
458212.000    30.4852111803   114.5635322873     23.906 
458213.000    30.4852111980   114.5635323078     23.903 
458214.000    30.4852111809   114.5635322384     23.906 
458215.000    30.4852111802   114.5635322353     23.907 
458216.000    30.4852111873   114.5635322476     23.907 
458217.000    30.4852112008   114.5635322542     23.908 
458218.000    30.4852111987   114.5635322578     23.907 
458219.000    30.4852111922   114.5635322542     23.905 
458220.000    30.4852111933   114.5635322551     23.904 
458221.000    30.4852111840   114.5635322535     23.905 
458222.000    30.4852111769   114.5635322482     23.906 
458223.000    30.4852111833   114.5635322506     23.906 
458224.000    30.4852111906   114.5635322511     23.907 
458225.000    30.4852111973   114.5635322531     23.906 
458226.000    30.4852111982   114.5635322556     23.905 
458227.000    30.4852112086   114.5635322613     23.905 
458228.000    30.4852112051   114.5635322596     23.906 
458229.000    30.4852112155   114.5635322638     23.907 
458230.000    30.4852112131   114.5635322637     23.909 
458231.000    30.4852112103   114.5635322563     23.910 
458232.000    30.4852112017   114.5635322527     23.911 
458233.000    30.4852111980   114.5635322479     23.911 
458234.000    30.4852111973   114.5635322493     23.911 
458235.000    30.4852111929   114.5635322596     23.912 
458236.000    30.4852111856   114.5635322632     23.911 
458237.000    30.4852111907   114.5635322678     23.912 
458238.000    30.4852111946   114.5635322607     23.911 
458239.000    30.4852111998   114.5635322607     23.910 
458240.000    30.4852111971   114.5635322817     23.908 
458241.000    30.4852111918   114.5635322800     23.909 
