
   GPSTime         Latitude        Longitude      H-Ell          Roll         Pitch       Heading  
     (sec)            (Deg)            (Deg)        (m)         (Deg)         (Deg)         (Deg)  
453732.000    30.4716989527   114.5316803296      9.602    1.89993161    1.84507026  277.32697781 
453733.000    30.4717425337   114.5313941339      9.681    1.90007510    1.89372048  276.57190614 
453734.000    30.4717826945   114.5311067461      9.785    1.92373339    1.90500942  275.84543963 
453735.000    30.4718203031   114.5308196485      9.902    1.89733125    1.96603117  275.42640654 
453736.000    30.4718566822   114.5305319115     10.001    1.75702464    1.87486626  275.17687223 
453737.000    30.4718915412   114.5302430497     10.147    1.75240756    1.81777189  274.67442687 
453738.000    30.4719238853   114.5299539002     10.266    1.81066767    1.81154542  274.08823276 
453739.000    30.4719535625   114.5296667922     10.453    1.75086659    1.82041021  273.54496134 
453740.000    30.4719807104   114.5293819355     10.629    1.95048755    1.84864225  272.94584392 
453741.000    30.4720049077   114.5291009613     10.787    1.96513678    1.67524718  272.35963115 
453742.000    30.4720265025   114.5288255283     10.965    1.91198330    1.45568501  271.92000675 
453743.000    30.4720459540   114.5285531896     11.170    2.12098816    2.03258598  271.37866117 
453744.000    30.4720633657   114.5282806820     11.367    2.07026019    2.20054972  270.83535235 
453745.000    30.4720787261   114.5280070959     11.587    2.34707210    2.15821888  270.31706680 
453746.000    30.4720919416   114.5277323364     11.820    2.59418968    2.17542625  269.77407908 
453747.000    30.4721030064   114.5274568447     12.062    2.47983800    2.12131188  269.28156384 
453748.000    30.4721120231   114.5271804125     12.337    2.25938413    2.22869001  268.79700071 
453749.000    30.4721186612   114.5269028298     12.615    2.46545174    2.41610018  268.09186020 
453750.000    30.4721223693   114.5266241658     12.894    2.09611535    2.12485590  267.44131435 
453751.000    30.4721232621   114.5263443648     13.170    1.99598180    2.27667541  266.74649975 
453752.000    30.4721219796   114.5260635194     13.474    2.09341772    2.27518716  266.40980487 
453753.000    30.4721189826   114.5257816410     13.755    1.91836870    2.27553480  265.91693982 
